transaction_id,transaction_amount,transaction_type,timestamp,year,month,day,hour,day_of_week,is_weekend
TXN000634,1406.25,DEPOSIT,2023-04-14 13:01:53,2023,4,14,13,4,0
TXN000635,184.59,PAYMENT,2023-06-01 05:50:20,2023,6,1,5,3,0
TXN000636,93.62,PAYMENT,2023-09-04 12:02:12,2023,9,4,12,0,0
TXN000637,73.67,WITHDRAWAL,2023-10-21 17:59:23,2023,10,21,17,5,1
TXN000638,223.58,WITHDRAWAL,2023-02-16 18:37:50,2023,2,16,18,3,0
TXN000639,1985.36,DEPOSIT,2023-02-21 09:19:00,2023,2,21,9,1,0
TXN000640,328.35,PAYMENT,2023-08-22 10:46:40,2023,8,22,10,1,0
TXN000641,56.96,PAYMENT,2023-01-21 10:34:45,2023,1,21,10,5,1
TXN000642,389.88,TRANSFER,2023-12-13 11:23:07,2023,12,13,11,2,0
TXN000643,389.51,PAYMENT,2023-07-03 15:56:12,2023,7,3,15,0,0
TXN000644,257.61,WITHDRAWAL,2023-07-24 16:37:19,2023,7,24,16,0,0
TXN000645,433.45,WITHDRAWAL,2023-07-17 17:24:44,2023,7,17,17,0,0
TXN000646,48.76,PAYMENT,2023-11-29 06:04:20,2023,11,29,6,2,0
TXN000647,671.64,PAYMENT,2023-10-30 17:34:25,2023,10,30,17,0,0
TXN000648,645.65,PAYMENT,2023-12-14 15:57:10,2023,12,14,15,3,0
TXN000649,221.23,REFUND,2023-07-14 13:03:22,2023,7,14,13,4,0
TXN000650,921.41,TRANSFER,2023-08-14 01:40:25,2023,8,14,1,0,0
TXN000651,1490.23,DEPOSIT,2023-12-02 11:26:27,2023,12,2,11,5,1
TXN000652,2697.98,DEPOSIT,2023-10-23 20:34:17,2023,10,23,20,0,0
TXN000653,285.95,PAYMENT,2023-12-19 22:30:33,2023,12,19,22,1,0
TXN000654,141.89,WITHDRAWAL,2023-12-05 09:03:01,2023,12,5,9,1,0
TXN000655,145.85,TRANSFER,2023-10-13 22:18:55,2023,10,13,22,4,0
TXN000656,601.21,PAYMENT,2023-02-08 17:54:01,2023,2,8,17,2,0
TXN000657,352.42,PAYMENT,2023-06-19 10:07:38,2023,6,19,10,0,0
TXN000658,487.04,DEPOSIT,2023-07-26 08:33:21,2023,7,26,8,2,0
TXN000659,798.27,DEPOSIT,2023-08-16 20:51:48,2023,8,16,20,2,0
TXN000660,639.57,PAYMENT,2023-09-13 16:16:38,2023,9,13,16,2,0
TXN000661,542.42,PAYMENT,2023-09-12 23:47:18,2023,9,12,23,1,0
TXN000662,147.53,WITHDRAWAL,2023-07-26 15:00:46,2023,7,26,15,2,0
TXN000663,425.43,REFUND,2023-09-18 20:28:26,2023,9,18,20,0,0
TXN000664,483.81,PAYMENT,2023-08-21 12:05:12,2023,8,21,12,0,0
TXN000665,2528.47,DEPOSIT,2023-11-14 21:50:36,2023,11,14,21,1,0
TXN000666,537.13,PAYMENT,2023-11-21 10:37:50,2023,11,21,10,1,0
TXN000667,536.51,TRANSFER,2023-07-11 03:52:15,2023,7,11,3,1,0
TXN000668,2389.3,DEPOSIT,2023-03-26 17:55:42,2023,3,26,17,6,1
TXN000669,788.42,PAYMENT,2023-04-11 06:49:41,2023,4,11,6,1,0
TXN000670,529.28,TRANSFER,2023-04-08 12:18:13,2023,4,8,12,5,1
TXN000671,349.66,WITHDRAWAL,2023-12-11 21:26:16,2023,12,11,21,0,0
TXN000672,175.9,WITHDRAWAL,2023-10-11 15:45:29,2023,10,11,15,2,0
TXN000673,2000.0,TRANSFER,2023-11-08 09:02:17,2023,11,8,9,2,0
TXN000674,893.59,DEPOSIT,2023-12-25 18:39:07,2023,12,25,18,0,0
TXN000675,1000.0,PAYMENT,2023-05-29 12:34:18,2023,5,29,12,0,0
TXN000676,643.9,DEPOSIT,2023-11-23 11:44:15,2023,11,23,11,3,0
TXN000677,414.42,PAYMENT,2023-06-30 20:28:19,2023,6,30,20,4,0
TXN000678,2491.48,DEPOSIT,2023-10-20 15:11:59,2023,10,20,15,4,0
TXN000679,4616.86,DEPOSIT,2023-01-13 13:52:01,2023,1,13,13,4,0
TXN000680,906.32,PAYMENT,2023-03-24 10:26:07,2023,3,24,10,4,0
TXN000681,5000.0,DEPOSIT,2023-01-17 13:03:33,2023,1,17,13,1,0
TXN000682,83.28,PAYMENT,2023-10-15 14:09:32,2023,10,15,14,6,1
TXN000683,303.8,REFUND,2023-01-25 13:53:34,2023,1,25,13,2,0
TXN000684,167.32,WITHDRAWAL,2023-03-30 18:42:30,2023,3,30,18,3,0
TXN000685,377.17,WITHDRAWAL,2023-01-21 15:36:05,2023,1,21,15,5,1
TXN000686,389.13,REFUND,2023-05-16 04:44:08,2023,5,16,4,1,0
TXN000687,2208.24,DEPOSIT,2023-12-30 05:38:10,2023,12,30,5,5,1
TXN000688,369.63,PAYMENT,2023-06-15 21:43:54,2023,6,15,21,3,0
TXN000689,127.91,WITHDRAWAL,2023-10-09 13:02:14,2023,10,9,13,0,0
TXN000690,174.64,WITHDRAWAL,2023-12-29 11:34:22,2023,12,29,11,4,0
TXN000691,944.42,DEPOSIT,2023-04-05 18:57:16,2023,4,5,18,2,0
TXN000692,691.6,TRANSFER,2023-10-02 14:41:16,2023,10,2,14,0,0
TXN000693,3954.67,DEPOSIT,2023-06-19 13:08:10,2023,6,19,13,0,0
TXN000694,529.5,PAYMENT,2023-11-13 19:18:53,2023,11,13,19,0,0
TXN000695,210.81,PAYMENT,2023-10-15 23:38:25,2023,10,15,23,6,1
TXN000696,195.67,PAYMENT,2023-06-14 13:53:07,2023,6,14,13,2,0
TXN000697,338.51,REFUND,2023-02-28 14:02:57,2023,2,28,14,1,0
TXN000698,986.7,PAYMENT,2023-08-17 17:43:26,2023,8,17,17,3,0
TXN000699,526.49,PAYMENT,2023-10-03 19:24:48,2023,10,3,19,1,0
TXN000700,168.24,REFUND,2023-04-20 15:26:41,2023,4,20,15,3,0
TXN000701,784.66,DEPOSIT,2023-02-06 05:35:52,2023,2,6,5,0,0
TXN000702,659.07,PAYMENT,2023-06-19 01:22:45,2023,6,19,1,0,0
TXN000703,5000.0,DEPOSIT,2023-04-27 09:25:01,2023,4,27,9,3,0
TXN000704,223.19,WITHDRAWAL,2023-03-02 19:28:21,2023,3,2,19,3,0
TXN000705,369.69,PAYMENT,2023-02-07 13:01:24,2023,2,7,13,1,0
TXN000706,562.33,DEPOSIT,2023-02-24 10:33:09,2023,2,24,10,4,0
TXN000707,261.53,REFUND,2023-06-04 22:05:03,2023,6,4,22,6,1
TXN000708,1256.77,TRANSFER,2023-08-13 13:53:12,2023,8,13,13,6,1
TXN000709,316.14,PAYMENT,2023-07-20 19:52:09,2023,7,20,19,3,0
TXN000710,558.55,PAYMENT,2023-11-28 13:35:06,2023,11,28,13,1,0
TXN000711,2593.57,DEPOSIT,2023-03-14 04:29:12,2023,3,14,4,1,0
TXN000712,647.37,PAYMENT,2023-11-27 18:39:41,2023,11,27,18,0,0
TXN000713,736.07,DEPOSIT,2023-05-10 07:04:30,2023,5,10,7,2,0
TXN000714,153.23,WITHDRAWAL,2023-10-09 16:47:38,2023,10,9,16,0,0
TXN000715,1858.55,DEPOSIT,2023-02-07 10:34:56,2023,2,7,10,1,0
TXN000716,344.97,WITHDRAWAL,2023-10-25 17:44:17,2023,10,25,17,2,0
TXN000717,500.0,WITHDRAWAL,2023-06-06 21:16:08,2023,6,6,21,1,0
TXN000718,221.05,PAYMENT,2023-10-18 13:16:14,2023,10,18,13,2,0
TXN000719,823.27,TRANSFER,2023-08-08 06:08:23,2023,8,8,6,1,0
TXN000720,672.5,TRANSFER,2023-11-25 15:52:43,2023,11,25,15,5,1
TXN000721,1220.4,DEPOSIT,2023-06-19 17:28:28,2023,6,19,17,0,0
TXN000722,1711.77,TRANSFER,2023-07-03 11:07:18,2023,7,3,11,0,0
TXN000723,1061.03,TRANSFER,2023-03-13 19:36:37,2023,3,13,19,0,0
TXN000724,331.95,WITHDRAWAL,2023-10-25 21:04:37,2023,10,25,21,2,0
TXN000725,670.13,DEPOSIT,2023-10-10 09:29:19,2023,10,10,9,1,0
TXN000726,414.69,PAYMENT,2023-10-04 17:11:19,2023,10,4,17,2,0
TXN000727,266.06,WITHDRAWAL,2023-03-18 13:19:08,2023,3,18,13,5,1
TXN000728,771.73,TRANSFER,2023-10-29 10:35:41,2023,10,29,10,6,1
TXN000729,5000.0,DEPOSIT,2023-09-14 18:35:00,2023,9,14,18,3,0
TXN000730,427.84,PAYMENT,2023-07-06 18:17:00,2023,7,6,18,3,0
TXN000731,229.8,DEPOSIT,2023-09-05 13:03:48,2023,9,5,13,1,0
TXN000732,1824.33,DEPOSIT,2023-09-07 08:26:15,2023,9,7,8,3,0
TXN000733,320.93,WITHDRAWAL,2023-07-09 08:31:13,2023,7,9,8,6,1
TXN000734,266.48,WITHDRAWAL,2023-07-04 14:07:48,2023,7,4,14,1,0
TXN000735,86.59,WITHDRAWAL,2023-08-21 01:41:26,2023,8,21,1,0,0
TXN000736,2191.67,DEPOSIT,2023-11-29 11:47:56,2023,11,29,11,2,0
TXN000737,636.85,PAYMENT,2023-03-31 13:42:49,2023,3,31,13,4,0
TXN000738,183.48,PAYMENT,2023-02-09 18:48:40,2023,2,9,18,3,0
TXN000739,999.11,DEPOSIT,2023-04-25 18:48:01,2023,4,25,18,1,0
TXN000740,244.75,REFUND,2023-06-26 17:43:33,2023,6,26,17,0,0
TXN000741,1104.21,DEPOSIT,2023-03-13 16:00:58,2023,3,13,16,0,0
TXN000742,1247.7,DEPOSIT,2023-09-03 17:26:26,2023,9,3,17,6,1
TXN000743,296.29,WITHDRAWAL,2023-01-12 08:52:18,2023,1,12,8,3,0
TXN000744,1048.86,DEPOSIT,2023-11-19 18:39:53,2023,11,19,18,6,1
TXN000745,120.84,PAYMENT,2023-10-21 05:20:49,2023,10,21,5,5,1
TXN000746,729.47,PAYMENT,2023-12-05 10:19:12,2023,12,5,10,1,0
TXN000747,242.81,PAYMENT,2023-04-21 16:21:17,2023,4,21,16,4,0
TXN000748,569.68,TRANSFER,2023-08-30 17:32:13,2023,8,30,17,2,0
TXN000749,199.15,WITHDRAWAL,2023-09-19 09:37:51,2023,9,19,9,1,0
TXN000750,119.47,WITHDRAWAL,2023-12-18 12:28:34,2023,12,18,12,0,0
TXN000751,1359.88,TRANSFER,2023-11-02 21:30:10,2023,11,2,21,3,0
TXN000752,3189.31,DEPOSIT,2023-07-13 14:02:03,2023,7,13,14,3,0
TXN000753,213.01,WITHDRAWAL,2023-11-11 21:50:18,2023,11,11,21,5,1
TXN000754,258.18,WITHDRAWAL,2023-02-17 17:33:28,2023,2,17,17,4,0
TXN000755,529.58,PAYMENT,2023-08-04 13:29:06,2023,8,4,13,4,0
TXN000756,708.32,DEPOSIT,2023-09-04 13:52:49,2023,9,4,13,0,0
TXN000757,782.52,DEPOSIT,2023-12-23 20:58:33,2023,12,23,20,5,1
TXN000758,494.8,PAYMENT,2023-03-10 09:16:00,2023,3,10,9,4,0
TXN000759,205.73,PAYMENT,2023-10-06 14:52:42,2023,10,6,14,4,0
TXN000760,255.19,WITHDRAWAL,2023-03-02 18:55:26,2023,3,2,18,3,0
TXN000761,70.3,PAYMENT,2023-06-11 14:53:08,2023,6,11,14,6,1
TXN000762,206.61,WITHDRAWAL,2023-03-21 15:30:46,2023,3,21,15,1,0
TXN000763,573.37,PAYMENT,2023-05-10 09:30:49,2023,5,10,9,2,0
TXN000764,278.13,REFUND,2023-08-05 20:33:32,2023,8,5,20,5,1
TXN000765,786.65,PAYMENT,2023-05-22 14:28:15,2023,5,22,14,0,0
TXN000766,125.5,WITHDRAWAL,2023-10-12 17:36:47,2023,10,12,17,3,0
TXN000767,249.4,WITHDRAWAL,2023-06-07 21:01:53,2023,6,7,21,2,0
TXN000768,731.69,PAYMENT,2023-12-28 14:29:43,2023,12,28,14,3,0
TXN000769,571.29,PAYMENT,2023-08-17 05:53:26,2023,8,17,5,3,0
TXN000770,701.38,PAYMENT,2023-09-18 14:35:02,2023,9,18,14,0,0
TXN000771,668.32,DEPOSIT,2023-12-28 01:53:42,2023,12,28,1,3,0
TXN000772,518.09,PAYMENT,2023-03-16 17:10:22,2023,3,16,17,3,0
TXN000773,445.54,PAYMENT,2023-08-11 03:12:32,2023,8,11,3,4,0
TXN000774,1862.8,DEPOSIT,2023-04-24 13:30:06,2023,4,24,13,0,0
TXN000775,302.88,PAYMENT,2023-01-20 13:59:34,2023,1,20,13,4,0
TXN000776,415.86,WITHDRAWAL,2023-05-27 21:45:11,2023,5,27,21,5,1
TXN000777,341.63,WITHDRAWAL,2023-09-23 10:24:47,2023,9,23,10,5,1
TXN000778,4376.71,DEPOSIT,2023-01-19 13:05:51,2023,1,19,13,3,0
TXN000779,2172.94,DEPOSIT,2023-01-01 05:43:56,2023,1,1,5,6,1
TXN000780,326.42,PAYMENT,2023-05-22 14:32:34,2023,5,22,14,0,0
TXN000781,332.86,WITHDRAWAL,2023-04-10 16:33:26,2023,4,10,16,0,0
TXN000782,417.34,WITHDRAWAL,2023-07-28 18:25:53,2023,7,28,18,4,0
TXN000783,2170.57,DEPOSIT,2023-02-07 18:19:11,2023,2,7,18,1,0
TXN000784,272.25,PAYMENT,2023-10-03 20:55:52,2023,10,3,20,1,0
TXN000785,357.39,PAYMENT,2023-08-15 13:43:44,2023,8,15,13,1,0
TXN000786,257.28,REFUND,2023-05-05 12:22:00,2023,5,5,12,4,0
TXN000787,864.59,PAYMENT,2023-08-23 16:46:27,2023,8,23,16,2,0
TXN000788,950.07,PAYMENT,2023-01-15 17:32:52,2023,1,15,17,6,1
TXN000789,340.1,TRANSFER,2023-07-31 12:51:21,2023,7,31,12,0,0
TXN000790,303.11,WITHDRAWAL,2023-01-05 09:35:17,2023,1,5,9,3,0
TXN000791,418.39,TRANSFER,2023-02-17 14:31:28,2023,2,17,14,4,0
TXN000792,106.24,WITHDRAWAL,2023-04-02 17:21:03,2023,4,2,17,6,1
TXN000793,329.53,WITHDRAWAL,2023-04-22 20:53:17,2023,4,22,20,5,1
TXN000794,1950.73,DEPOSIT,2023-12-13 17:56:14,2023,12,13,17,2,0
TXN000795,2051.2,DEPOSIT,2023-09-19 10:12:15,2023,9,19,10,1,0
TXN000796,461.56,PAYMENT,2023-10-23 04:40:09,2023,10,23,4,0,0
TXN000797,296.5,WITHDRAWAL,2023-01-17 18:17:40,2023,1,17,18,1,0
TXN000798,832.94,TRANSFER,2023-03-03 18:52:02,2023,3,3,18,4,0
TXN000799,1315.92,TRANSFER,2023-12-19 00:18:23,2023,12,19,0,1,0
TXN000800,300.11,PAYMENT,2023-04-18 13:48:52,2023,4,18,13,1,0
TXN000801,1370.76,TRANSFER,2023-06-16 13:09:55,2023,6,16,13,4,0
TXN000802,685.19,PAYMENT,2023-05-02 09:48:31,2023,5,2,9,1,0
TXN000803,2250.31,DEPOSIT,2023-11-10 12:29:30,2023,11,10,12,4,0
TXN000804,689.86,TRANSFER,2023-09-13 15:26:07,2023,9,13,15,2,0
TXN000805,1607.29,DEPOSIT,2023-12-25 13:33:19,2023,12,25,13,0,0
TXN000806,481.13,PAYMENT,2023-07-25 10:10:51,2023,7,25,10,1,0
TXN000807,689.95,TRANSFER,2023-06-11 17:43:02,2023,6,11,17,6,1
TXN000808,204.12,TRANSFER,2023-10-15 20:40:27,2023,10,15,20,6,1
TXN000809,1000.0,PAYMENT,2023-02-20 05:56:49,2023,2,20,5,0,0
TXN000810,770.01,PAYMENT,2023-05-11 17:21:00,2023,5,11,17,3,0
TXN000811,477.37,WITHDRAWAL,2023-05-14 13:08:32,2023,5,14,13,6,1
TXN000812,1108.85,TRANSFER,2023-10-13 09:22:59,2023,10,13,9,4,0
TXN000813,347.68,PAYMENT,2023-03-31 10:21:44,2023,3,31,10,4,0
TXN000814,621.42,PAYMENT,2023-12-11 18:35:04,2023,12,11,18,0,0
TXN000815,3362.92,DEPOSIT,2023-06-22 15:21:28,2023,6,22,15,3,0
TXN000816,137.82,REFUND,2023-10-20 14:44:14,2023,10,20,14,4,0
TXN000817,4857.06,DEPOSIT,2023-02-06 02:52:49,2023,2,6,2,0,0
TXN000818,1235.9,DEPOSIT,2023-04-27 11:24:48,2023,4,27,11,3,0
TXN000819,681.56,PAYMENT,2023-05-30 09:44:18,2023,5,30,9,1,0
TXN000820,5000.0,DEPOSIT,2023-08-19 15:04:22,2023,8,19,15,5,1
TXN000821,293.36,WITHDRAWAL,2023-12-05 09:09:43,2023,12,5,9,1,0
TXN000822,5000.0,DEPOSIT,2023-07-23 03:45:01,2023,7,23,3,6,1
TXN000823,141.85,PAYMENT,2023-08-31 19:58:04,2023,8,31,19,3,0
TXN000824,715.34,DEPOSIT,2023-07-19 11:15:49,2023,7,19,11,2,0
TXN000825,161.94,WITHDRAWAL,2023-05-26 16:08:05,2023,5,26,16,4,0
TXN000826,18.41,PAYMENT,2023-06-16 17:20:10,2023,6,16,17,4,0
TXN000827,172.98,TRANSFER,2023-10-04 09:55:05,2023,10,4,9,2,0
TXN000828,434.86,WITHDRAWAL,2023-03-11 19:38:05,2023,3,11,19,5,1
TXN000829,792.68,PAYMENT,2023-11-02 16:37:20,2023,11,2,16,3,0
TXN000830,1095.98,DEPOSIT,2023-11-22 20:32:02,2023,11,22,20,2,0
TXN000831,1000.0,PAYMENT,2023-06-27 17:32:11,2023,6,27,17,1,0
TXN000832,1367.84,DEPOSIT,2023-02-15 16:05:15,2023,2,15,16,2,0
TXN000833,965.5,PAYMENT,2023-07-31 09:27:33,2023,7,31,9,0,0
TXN000834,971.8,PAYMENT,2023-03-11 12:31:13,2023,3,11,12,5,1
TXN000835,347.08,PAYMENT,2023-09-09 17:22:10,2023,9,9,17,5,1
TXN000836,1305.73,TRANSFER,2023-08-09 10:39:53,2023,8,9,10,2,0
TXN000837,780.08,PAYMENT,2023-01-04 19:57:35,2023,1,4,19,2,0
TXN000838,341.0,PAYMENT,2023-11-27 14:11:21,2023,11,27,14,0,0
TXN000839,187.42,PAYMENT,2023-04-23 09:34:29,2023,4,23,9,6,1
TXN000840,3289.7,DEPOSIT,2023-11-10 09:53:53,2023,11,10,9,4,0
TXN000841,158.81,WITHDRAWAL,2023-05-25 09:48:03,2023,5,25,9,3,0
TXN000842,1555.59,DEPOSIT,2023-06-25 15:18:02,2023,6,25,15,6,1
TXN000843,549.72,PAYMENT,2023-09-13 13:31:19,2023,9,13,13,2,0
TXN000844,329.21,WITHDRAWAL,2023-01-17 12:01:26,2023,1,17,12,1,0
TXN000845,415.53,PAYMENT,2023-05-09 13:53:34,2023,5,9,13,1,0
TXN000846,291.4,WITHDRAWAL,2023-04-17 17:12:54,2023,4,17,17,0,0
TXN000847,1756.63,TRANSFER,2023-06-09 11:45:44,2023,6,9,11,4,0
TXN000848,20.58,PAYMENT,2023-05-10 17:31:15,2023,5,10,17,2,0
TXN000849,560.68,DEPOSIT,2023-04-12 13:07:21,2023,4,12,13,2,0
TXN000850,677.38,DEPOSIT,2023-10-25 17:18:14,2023,10,25,17,2,0
TXN000851,1136.35,DEPOSIT,2023-03-21 13:31:19,2023,3,21,13,1,0
TXN000852,694.4,PAYMENT,2023-11-17 02:11:11,2023,11,17,2,4,0
TXN000853,383.96,WITHDRAWAL,2023-06-27 15:58:23,2023,6,27,15,1,0
TXN000854,576.1,TRANSFER,2023-01-11 13:45:14,2023,1,11,13,2,0
TXN000855,1486.4,DEPOSIT,2023-03-10 09:07:39,2023,3,10,9,4,0
TXN000856,848.39,PAYMENT,2023-09-06 15:55:44,2023,9,6,15,2,0
TXN000857,2043.36,DEPOSIT,2023-10-05 17:50:37,2023,10,5,17,3,0
TXN000858,408.36,PAYMENT,2023-04-06 19:47:33,2023,4,6,19,3,0
TXN000859,368.02,WITHDRAWAL,2023-08-28 10:01:27,2023,8,28,10,0,0
TXN000860,3230.17,DEPOSIT,2023-11-03 20:11:22,2023,11,3,20,4,0
TXN000861,600.83,PAYMENT,2023-05-15 19:43:09,2023,5,15,19,0,0
TXN000862,359.86,PAYMENT,2023-09-12 20:04:41,2023,9,12,20,1,0
TXN000863,131.67,REFUND,2023-05-25 11:44:43,2023,5,25,11,3,0
TXN000864,848.81,DEPOSIT,2023-06-14 04:01:18,2023,6,14,4,2,0
TXN000865,343.78,TRANSFER,2023-12-04 02:25:39,2023,12,4,2,0,0
TXN000866,272.95,PAYMENT,2023-11-16 21:29:31,2023,11,16,21,3,0
TXN000867,196.87,WITHDRAWAL,2023-02-10 17:02:29,2023,2,10,17,4,0
TXN000868,1714.0,DEPOSIT,2023-02-01 13:08:27,2023,2,1,13,2,0
TXN000869,730.37,TRANSFER,2023-08-01 13:26:14,2023,8,1,13,1,0
TXN000870,124.28,WITHDRAWAL,2023-09-30 14:01:46,2023,9,30,14,5,1
TXN000871,289.65,WITHDRAWAL,2023-10-13 15:06:59,2023,10,13,15,4,0
TXN000872,524.22,PAYMENT,2023-11-23 20:59:31,2023,11,23,20,3,0
TXN000873,616.83,TRANSFER,2023-08-23 15:32:57,2023,8,23,15,2,0
TXN000874,187.52,WITHDRAWAL,2023-06-30 11:28:27,2023,6,30,11,4,0
TXN000875,226.29,PAYMENT,2023-06-16 13:32:02,2023,6,16,13,4,0
TXN000876,643.56,PAYMENT,2023-11-21 15:40:38,2023,11,21,15,1,0
TXN000877,522.4,PAYMENT,2023-10-09 09:15:03,2023,10,9,9,0,0
TXN000878,301.75,WITHDRAWAL,2023-01-12 10:02:50,2023,1,12,10,3,0
TXN000879,1232.0,DEPOSIT,2023-10-20 05:37:58,2023,10,20,5,4,0
TXN000880,194.98,WITHDRAWAL,2023-08-24 12:56:56,2023,8,24,12,3,0
TXN000881,1519.66,TRANSFER,2023-05-16 13:21:54,2023,5,16,13,1,0
TXN000882,5000.0,DEPOSIT,2023-06-16 17:34:06,2023,6,16,17,4,0
TXN000883,531.56,TRANSFER,2023-01-20 20:58:54,2023,1,20,20,4,0
TXN000884,540.39,PAYMENT,2023-01-29 12:10:29,2023,1,29,12,6,1
TXN000885,481.94,PAYMENT,2023-08-11 15:09:54,2023,8,11,15,4,0
TXN000886,296.28,PAYMENT,2023-11-20 13:55:33,2023,11,20,13,0,0
TXN000887,1210.87,DEPOSIT,2023-12-11 14:18:15,2023,12,11,14,0,0
TXN000888,500.0,WITHDRAWAL,2023-04-24 15:43:34,2023,4,24,15,0,0
TXN000889,325.7,PAYMENT,2023-07-21 05:23:20,2023,7,21,5,4,0
TXN000890,520.85,PAYMENT,2023-01-26 19:57:27,2023,1,26,19,3,0
TXN000891,401.2,TRANSFER,2023-02-13 14:30:35,2023,2,13,14,0,0
TXN000892,487.85,PAYMENT,2023-09-04 20:21:48,2023,9,4,20,0,0
TXN000893,982.97,DEPOSIT,2023-05-17 15:39:29,2023,5,17,15,2,0
TXN000894,198.75,WITHDRAWAL,2023-07-31 15:25:14,2023,7,31,15,0,0
TXN000895,142.78,PAYMENT,2023-04-08 11:40:39,2023,4,8,11,5,1
TXN000896,726.5,TRANSFER,2023-03-28 12:43:58,2023,3,28,12,1,0
TXN000897,504.65,TRANSFER,2023-08-15 22:41:21,2023,8,15,22,1,0
TXN000898,629.71,PAYMENT,2023-01-12 12:04:59,2023,1,12,12,3,0
TXN000899,244.95,REFUND,2023-09-25 09:25:02,2023,9,25,9,0,0
TXN000900,373.74,TRANSFER,2023-12-06 19:10:48,2023,12,6,19,2,0
TXN000901,260.36,PAYMENT,2023-12-06 13:06:54,2023,12,6,13,2,0
TXN000902,501.16,PAYMENT,2023-01-10 10:38:57,2023,1,10,10,1,0
TXN000903,1919.5,TRANSFER,2023-11-29 14:04:22,2023,11,29,14,2,0
TXN000904,182.19,REFUND,2023-02-20 11:29:07,2023,2,20,11,0,0
TXN000905,400.69,DEPOSIT,2023-11-02 19:21:12,2023,11,2,19,3,0
TXN000906,552.41,PAYMENT,2023-10-15 00:46:56,2023,10,15,0,6,1
TXN000907,798.05,PAYMENT,2023-09-29 11:06:07,2023,9,29,11,4,0
TXN000908,324.41,WITHDRAWAL,2023-07-21 05:42:58,2023,7,21,5,4,0
TXN000909,253.9,TRANSFER,2023-12-17 12:48:45,2023,12,17,12,6,1
TXN000910,531.78,PAYMENT,2023-09-14 10:02:39,2023,9,14,10,3,0
TXN000911,709.91,PAYMENT,2023-11-17 09:22:54,2023,11,17,9,4,0
TXN000912,478.2,TRANSFER,2023-07-21 23:55:05,2023,7,21,23,4,0
TXN000913,194.42,WITHDRAWAL,2023-08-07 11:22:24,2023,8,7,11,0,0
TXN000914,445.71,TRANSFER,2023-07-31 14:58:23,2023,7,31,14,0,0
TXN000915,452.87,PAYMENT,2023-11-23 09:58:07,2023,11,23,9,3,0
TXN000916,213.16,PAYMENT,2023-04-07 03:53:14,2023,4,7,3,4,0
TXN000917,2020.33,DEPOSIT,2023-01-14 13:04:49,2023,1,14,13,5,1
TXN000918,562.51,PAYMENT,2023-11-06 17:04:01,2023,11,6,17,0,0
TXN000919,285.3,REFUND,2023-09-09 17:15:08,2023,9,9,17,5,1
TXN000920,491.3,PAYMENT,2023-04-09 08:14:18,2023,4,9,8,6,1
TXN000921,206.73,PAYMENT,2023-06-16 16:39:31,2023,6,16,16,4,0
TXN000922,1413.18,DEPOSIT,2023-08-07 14:44:26,2023,8,7,14,0,0
TXN000923,948.49,PAYMENT,2023-11-08 13:50:56,2023,11,8,13,2,0
TXN000924,805.45,TRANSFER,2023-06-05 10:24:35,2023,6,5,10,0,0
TXN000925,910.05,DEPOSIT,2023-10-27 19:53:38,2023,10,27,19,4,0
TXN000926,1085.06,TRANSFER,2023-07-31 11:46:36,2023,7,31,11,0,0
TXN000927,2000.0,TRANSFER,2023-02-16 09:06:18,2023,2,16,9,3,0
TXN000928,302.09,WITHDRAWAL,2023-09-26 13:59:03,2023,9,26,13,1,0
TXN000929,461.36,PAYMENT,2023-07-13 20:02:14,2023,7,13,20,3,0
TXN000930,416.72,WITHDRAWAL,2023-03-29 12:12:14,2023,3,29,12,2,0
TXN000931,378.53,PAYMENT,2023-12-04 05:27:52,2023,12,4,5,0,0
TXN000932,3835.11,DEPOSIT,2023-01-27 15:16:35,2023,1,27,15,4,0
TXN000933,361.89,PAYMENT,2023-08-17 10:30:51,2023,8,17,10,3,0
TXN000934,210.71,WITHDRAWAL,2023-11-08 17:57:59,2023,11,8,17,2,0
TXN000935,692.44,PAYMENT,2023-11-05 10:51:57,2023,11,5,10,6,1
TXN000936,815.19,PAYMENT,2023-02-14 01:47:06,2023,2,14,1,1,0
TXN000937,247.64,WITHDRAWAL,2023-10-24 13:06:50,2023,10,24,13,1,0
TXN000938,404.11,REFUND,2023-02-17 10:53:49,2023,2,17,10,4,0
TXN000939,595.14,PAYMENT,2023-11-10 02:07:06,2023,11,10,2,4,0
TXN000940,165.19,WITHDRAWAL,2023-12-28 10:27:22,2023,12,28,10,3,0
TXN000941,402.49,PAYMENT,2023-06-12 09:27:14,2023,6,12,9,0,0
TXN000942,1024.18,TRANSFER,2023-11-16 12:53:00,2023,11,16,12,3,0
TXN000943,425.1,WITHDRAWAL,2023-11-20 18:07:19,2023,11,20,18,0,0
TXN000944,754.37,PAYMENT,2023-05-29 07:02:49,2023,5,29,7,0,0
TXN000945,383.44,WITHDRAWAL,2023-01-13 16:55:33,2023,1,13,16,4,0
TXN000946,234.83,TRANSFER,2023-08-01 15:04:29,2023,8,1,15,1,0
TXN000947,1201.26,TRANSFER,2023-12-20 10:15:13,2023,12,20,10,2,0
TXN000948,668.53,PAYMENT,2023-02-04 11:12:20,2023,2,4,11,5,1
TXN000949,292.72,WITHDRAWAL,2023-10-09 11:47:37,2023,10,9,11,0,0
TXN000950,664.28,PAYMENT,2023-02-28 12:08:04,2023,2,28,12,1,0
